customer_id,region,age,purchase_frequency,avg_order_value,discount_usage_rate,last_purchase_days,total_spend,churn_flag
907,South,30,2,1424.6020223403657,0.1589212317924762,145,2849.2040446807314,0
908,East,18,7,2067.1032379119106,0.44302004490898705,98,14469.722665383375,0
909,East,41,7,2084.975987025404,0.5479205072716651,114,14594.831909177827,0
910,South,27,10,1979.3267550519458,0.8390471325853225,159,19793.267550519457,0
911,East,52,3,2919.520267413319,0.21734702062086508,220,8758.560802239957,1
912,North,41,7,2200.0825196600426,0.7552076312725453,253,15400.5776376203,1
913,North,45,6,1441.7994675481912,0.6941105289333648,181,8650.796805289147,0
914,South,53,2,2316.1589819622654,0.6345189330918023,292,4632.317963924531,1
915,West,33,2,1830.2698752445747,0.33934669747548407,154,3660.5397504891494,0
916,South,57,3,1835.5580158025086,0.3179933918961938,86,5506.674047407526,0
917,South,33,4,1913.257370572539,0.7589385949971688,227,7653.029482290156,1
918,West,34,2,1857.3529480480713,0.2745342616690082,28,3714.7058960961426,0
919,West,32,9,2134.966144178861,0.3297186525492465,108,19214.695297609753,0
920,West,33,7,3057.7056200279458,0.9651917783338713,22,21403.93934019562,0
921,North,32,8,1815.82317472774,0.9984643731044147,291,14526.58539782192,1
922,East,51,3,2044.5263309407483,0.001712648626212343,338,6133.578992822245,1
923,North,28,7,2117.1567408722144,0.6867640545572792,69,14820.0971861055,0
924,East,18,3,1743.6675164797703,0.5355005026416055,253,5231.00254943931,1
925,North,32,10,1799.2789719903353,0.4601703812676522,11,17992.789719903354,0
926,East,43,4,2496.752048755975,0.2756561318004992,216,9987.0081950239,1
927,North,21,7,1744.857407949592,0.5071511899330884,294,12214.001855647144,1
928,West,22,2,1555.9770807304553,0.45657527623509975,173,3111.9541614609107,0
929,South,52,2,2891.4633803966176,0.4013111271484565,300,5782.926760793235,1
930,North,30,5,1397.3834443865317,0.8498167236922626,281,6986.917221932658,1
931,East,27,10,2441.68649357758,0.2706452669852736,16,24416.864935775804,0
932,West,28,6,1899.2941456287376,0.5974760591546209,124,11395.764873772427,0
933,North,35,4,1392.3758890191639,0.8642149985142292,182,5569.5035560766555,0
934,North,51,1,1811.6109789947952,0.9790015419060061,163,1811.6109789947952,0
935,West,56,8,1887.180093423548,0.6027516950097018,140,15097.440747388384,0
936,North,58,5,1184.9356513276884,0.5200363198536851,248,5924.678256638443,1
937,South,59,3,2213.924974730145,0.8405149661323897,191,6641.774924190435,0
938,North,40,4,2163.57525014907,0.18844660682100967,4,8654.30100059628,0
939,South,24,3,1825.8313692604972,0.6300157288258832,36,5477.494107781492,0
940,South,56,3,2236.712989800621,0.06417798105830053,350,6710.1389694018635,1
941,West,20,4,2102.049739332892,0.6600184870008019,338,8408.198957331568,1
942,North,29,4,2646.8364728795027,0.7958092262720374,349,10587.34589151801,1
943,West,24,5,1461.0176519526924,0.06301105133209883,202,7305.088259763462,1
944,North,43,3,1853.6983245603717,0.8484205817617362,266,5561.094973681115,1
945,North,50,6,2500.5559105986317,0.12335902260626186,181,15003.33546359179,0
946,East,54,4,2270.6653717880286,0.17583370026402956,8,9082.661487152114,0
947,North,32,6,849.2075211234157,0.8364035358343271,251,5095.245126740494,1
948,West,19,6,1165.3855960299452,0.1247020331930132,120,6992.313576179671,0
949,South,58,5,2000.3809628437054,0.6738552145504159,315,10001.904814218527,1
950,North,24,7,2819.908770919483,0.29481428738058046,256,19739.36139643638,1
951,East,49,5,1784.1330173740068,0.24836506148716697,241,8920.665086870034,1
952,West,21,6,2324.468756773438,0.6501545231851982,172,13946.812540640629,0
953,North,37,4,2041.3008237120796,0.10676165207255772,300,8165.203294848318,1
954,West,53,8,2289.4473618525326,0.5746224043718582,290,18315.57889482026,1
955,East,49,11,2535.367845202204,0.9245225916156335,309,27889.046297224246,1
956,East,45,6,2472.097951002033,0.8514083195543746,259,14832.587706012197,1
957,West,30,3,2454.5103791361166,0.8511153339852873,87,7363.53113740835,0
958,North,18,4,1692.5290100442935,0.30292353726389754,239,6770.116040177174,1
959,South,52,8,1924.3866919782292,0.7012827253025656,258,15395.093535825834,1
960,East,47,6,2259.2548702559116,0.780108146521633,188,13555.52922153547,0
961,North,53,5,2241.220545760653,0.9014044922941366,15,11206.102728803264,0
962,North,42,6,2297.357807493164,0.2641328936460061,99,13784.146844958983,0
963,South,33,4,1115.628143995185,0.7608603820237229,123,4462.51257598074,0
964,East,36,5,2598.531956201137,0.23227423677981573,263,12992.659781005685,1
965,East,18,14,1148.3447781619739,0.027791212324818293,189,16076.826894267633,0
966,North,22,4,1624.5525681616496,0.4818346194720611,291,6498.210272646598,1
967,North,39,6,2097.658250115402,0.7658923489975239,69,12585.949500692412,0
968,South,41,2,1985.2943219404506,0.21436953590333008,177,3970.588643880901,0
969,South,54,5,2709.3607961230064,0.048594992371260415,351,13546.803980615032,1
970,East,53,5,1414.6072627548103,0.3737904608297704,2,7073.036313774051,0
971,West,53,4,1817.9533281797567,0.20287751210461502,162,7271.813312719027,0
972,East,21,3,1015.3577542261279,0.3820865414546132,110,3046.073262678384,0
973,North,53,6,2065.8001897616396,0.9208319044007414,269,12394.801138569837,1
974,East,35,5,1895.9567330026641,0.7439012763446277,192,9479.783665013321,0
975,West,33,7,1380.0010881464518,0.37294405182775014,35,9660.007617025163,0
976,South,58,8,2654.591269069653,0.32504926463407025,98,21236.730152557226,0
977,West,35,6,2539.996618872937,0.9211945665902092,229,15239.97971323762,1
978,West,39,5,2036.0431416614208,0.8888438625008647,300,10180.215708307103,1
979,West,19,8,2569.24566991519,0.6040874777501396,234,20553.96535932152,1
980,South,38,9,1953.7829833838018,0.3575875864658151,135,17584.046850454215,0
981,West,53,3,2356.8743904267612,0.7923344270493704,295,7070.623171280284,1
982,West,56,5,2431.5498742792174,0.6637335653961515,341,12157.749371396087,1
983,West,56,2,1465.6985173548335,0.5646703707008435,207,2931.397034709667,1
984,North,46,6,2216.230603647903,0.7385545173553086,243,13297.383621887418,1
985,West,43,9,2084.194552913014,0.13446606333052147,98,18757.750976217125,0
986,South,38,5,1487.9517349471218,0.9301484687913361,346,7439.758674735609,1
987,West,34,7,1361.267655330615,0.9729208340827515,260,9528.873587314305,1
988,West,33,7,2248.949355128902,0.35444920227914756,354,15742.645485902314,1
989,South,48,3,1859.0429151244714,0.9468001316264941,84,5577.128745373414,0
990,West,26,5,1267.5522239472004,0.7958311588769322,19,6337.761119736002,0
991,South,48,5,2289.7402456101586,0.9410298583088099,121,11448.701228050793,0
992,West,31,4,2467.417964780122,0.9174583249970625,287,9869.671859120488,1
993,South,54,5,1414.4694476641107,0.20090190488032877,211,7072.3472383205535,1
994,West,19,4,1999.2278328224045,0.26002611384328256,247,7996.911331289618,1
995,West,31,8,2759.2126238274514,0.260594069321862,43,22073.70099061961,0
996,North,50,7,1544.2994596373687,0.0942972662500714,64,10810.096217461582,0
997,North,52,6,2853.5876823410626,0.3976879319588802,254,17121.526094046378,1
998,West,56,7,1838.0940012079016,0.3626218269260335,258,12866.658008455312,1
999,West,37,10,1964.9116720495342,0.3439616565347551,278,19649.11672049534,1
1000,East,19,4,1302.6683395899713,0.34894510180739047,337,5210.673358359885,1
1001,South,58,9,1320.9200782586122,0.06207065093956565,88,11888.28070432751,0
1002,East,36,9,1672.0188230839408,0.18597522415204293,332,15048.169407755468,1
1003,North,54,9,2442.8315664657325,0.2959087475369221,278,21985.48409819159,1
1004,North,35,3,3170.2926929794767,0.8889776814049903,232,9510.87807893843,1
1005,North,33,3,3302.9602768916807,0.9265293223511623,212,9908.880830675042,1
1006,North,21,8,1938.375553718894,0.28520948078091735,323,15507.004429751152,1
1007,West,29,6,1821.7856446983794,0.6941588559262972,271,10930.713868190276,1
1008,North,46,9,1507.8769513905108,0.8506221490679274,43,13570.892562514597,0
1009,West,24,2,2557.347089665892,0.5061751753322253,270,5114.694179331784,1
1010,West,31,6,1636.9754594206981,0.755543566940521,74,9821.85275652419,0
1011,North,29,2,1881.4026453396036,0.9758667980239119,127,3762.8052906792072,0
1012,North,52,9,2248.4786371097057,0.1622141230365377,20,20236.307733987353,0
1013,South,22,6,2225.6690818202655,0.07041901596746436,23,13354.014490921592,0
1014,East,34,1,1694.7467223973165,0.640023398198708,310,1694.7467223973165,1
1015,North,59,3,1952.4314314266148,0.5084817399913826,103,5857.2942942798445,0
1016,South,49,4,1708.084136750529,0.2966036524049456,62,6832.336547002116,0
1017,South,27,4,1583.7608434012632,0.9165868824666707,62,6335.043373605053,0
1018,East,34,6,1487.3947510761839,0.8458281341384906,330,8924.368506457104,1
1019,West,22,8,1264.2105871935414,0.26440134768888024,317,10113.684697548331,1
1020,North,59,5,2180.9578824730784,0.7741933709820795,53,10904.789412365391,0
1021,East,26,11,1879.6725568408237,0.8284045148479903,131,20676.398125249063,0
1022,North,50,9,1432.2354579009766,0.3253294912003659,124,12890.11912110879,0
1023,South,53,5,1386.056456203264,0.0991492466259779,20,6930.28228101632,0
1024,South,53,4,1378.2282061595174,0.8504184464030894,25,5512.91282463807,0
1025,West,35,3,1693.92418848337,0.0967882671368524,28,5081.77256545011,0
1026,South,26,12,2562.835831868884,0.4786079660331657,16,30754.029982426604,0
1027,South,46,5,1659.358850591624,0.19436490023858022,168,8296.79425295812,0
1028,East,31,12,2278.818462743683,0.9274616634254078,277,27345.821552924197,1
1029,North,42,4,2780.2721064809966,0.10711962785643936,71,11121.088425923987,0
1030,North,32,5,2084.237709294984,0.11690067936100823,332,10421.188546474921,1
1031,East,23,3,1617.5767080041971,0.7017296219800672,362,4852.730124012592,1
1032,West,59,3,1955.2537518329345,0.20555579410847657,227,5865.761255498804,1
1033,North,46,5,1978.328252672854,0.1323610951602714,338,9891.64126336427,1
1034,South,32,3,2863.814672627985,0.1681927085344488,210,8591.444017883956,1
1035,North,46,8,1133.804327340945,0.5958963416784316,160,9070.43461872756,0
1036,South,21,6,2557.8079343674312,0.22262588515313497,251,15346.847606204588,1
1037,West,35,4,1128.4784080477225,0.37723847878925343,97,4513.91363219089,0
1038,East,56,2,2405.8318982380465,0.8497344771940615,225,4811.663796476093,1
1039,North,33,8,1795.3421740269278,0.17567243050505543,274,14362.737392215422,1
1040,East,28,7,2912.931703394948,0.8262773821705289,214,20390.521923764634,1
1041,North,31,3,2336.8497771012235,0.7754013287673733,134,7010.54933130367,0
1042,South,20,3,2286.7442101099077,0.8311761181821221,187,6860.232630329723,0
1043,East,59,8,1529.1008181897978,0.34701731120075374,262,12232.806545518382,1
1044,North,55,5,2902.6442422696114,0.4723621901987527,271,14513.221211348056,1
1045,South,59,6,3407.53407783883,0.7070059791489498,102,20445.204467032978,0
1046,East,35,9,3005.724713462064,0.03742724171075418,350,27051.522421158574,1
1047,East,37,4,1498.448457086587,0.663762294019808,248,5993.793828346348,1
1048,North,42,5,1905.0628260157214,0.12009505387289021,286,9525.314130078606,1
1049,North,55,6,1405.7229705194968,0.28807416525798957,221,8434.33782311698,1
1050,North,30,7,1695.2396961890108,0.8097842342503301,84,11866.677873323075,0
1051,South,21,3,2141.7600099425276,0.6353839628297617,105,6425.280029827583,0
1052,North,31,4,2364.818853587448,0.6218567569964617,212,9459.275414349791,1
1053,East,50,4,2266.5406000353787,0.2269130919198128,264,9066.162400141515,1
1054,East,45,1,1139.6032604131171,0.6678774840784861,178,1139.6032604131171,0
1055,North,54,5,1981.8224656816526,0.1317012364464648,145,9909.112328408262,0
1056,North,25,4,2258.7861070728095,0.9647945968636128,313,9035.144428291238,1
1057,West,51,1,2474.3282050741045,0.2526966160372731,96,2474.3282050741045,0
1058,East,22,3,2214.0838637557304,0.8267478435962841,27,6642.2515912671915,0
1059,South,22,7,2244.328898167065,0.9201513129061921,58,15710.302287169454,0
1060,West,48,0,1880.934521511313,0.17179186357503684,101,0.0,0
1061,North,26,9,2135.934097720519,0.00974941887277736,175,19223.406879484668,0
1062,North,59,5,3292.3024673307505,0.8742948853537112,57,16461.512336653752,0
1063,East,49,4,2603.4643307750844,0.7639863014469734,306,10413.857323100337,1
1064,North,50,0,2182.370166094526,0.15426939879264678,346,0.0,1
1065,South,20,6,2364.361045188497,0.8303775836792865,159,14186.166271130982,0
1066,East,47,6,2037.930448915139,0.8104697280994996,285,12227.582693490835,1
1067,North,29,2,2035.4946904510527,0.4612741409982829,223,4070.9893809021055,1
1068,East,46,3,2475.2169416174356,0.9468233967065082,280,7425.650824852307,1
1069,North,20,5,1700.5256052713032,0.5821093000364046,191,8502.628026356517,0
1070,North,43,7,1935.269294734544,0.4428800777937416,324,13546.885063141808,1
1071,North,47,5,1314.9488381540325,0.013235392943351298,77,6574.744190770162,0
1072,South,26,5,2388.130508519324,0.9527776362158537,264,11940.65254259662,1
1073,South,43,6,2534.8016890935232,0.128368592305814,269,15208.81013456114,1
1074,East,19,3,2301.540393532759,0.29618848654319563,129,6904.621180598277,0
1075,North,20,5,1882.8571167764896,0.7294370362864881,250,9414.285583882449,1
1076,North,21,4,1977.9199660782238,0.005345944745586806,191,7911.679864312895,0
1077,South,42,3,2073.4527902950267,0.5425888831674059,27,6220.35837088508,0
1078,North,30,7,2547.448824763056,0.15890733112970234,337,17832.14177334139,1
1079,South,56,4,2518.223238001643,0.022538358770239797,169,10072.892952006572,0
1080,North,52,7,1282.644111949705,0.6416658618628602,27,8978.508783647934,0
1081,East,40,6,1560.8846601691264,0.6029782285072152,346,9365.307961014758,1
1082,North,26,4,2217.225259246084,0.7342947116686963,363,8868.901036984336,1
1083,North,19,4,1330.754353640813,0.6182215577080319,46,5323.017414563252,0
1084,West,58,3,2459.318362267889,0.4419868403410715,324,7377.955086803667,1
1085,South,48,5,1862.3195522659119,0.47862051657690674,237,9311.59776132956,1
1086,North,19,4,2353.592081810837,0.22012290218287234,187,9414.368327243348,0
1087,North,49,10,2017.1048895451843,0.08372254615705255,203,20171.048895451844,1
1088,West,35,8,1950.6252266757265,0.8608510793019897,62,15605.001813405812,0
1089,West,30,2,1456.4733063956132,0.6913133629092559,260,2912.9466127912265,1
1090,South,22,3,1726.2755474483602,0.12291786250679282,59,5178.8266423450805,0
1091,West,59,7,1942.352183573904,0.26423681374443064,32,13596.465285017328,0
1092,East,27,4,1925.7652586454756,0.8632285208281831,336,7703.061034581902,1
1093,West,42,6,2362.118569366363,0.9598315101995364,92,14172.711416198177,0
1094,East,51,4,1678.6344348839575,0.7911429065287072,66,6714.53773953583,0
1095,South,54,5,1985.1954201607614,0.569955961589798,291,9925.977100803808,1
1096,South,47,5,2752.2346786106696,0.8691473025087617,264,13761.173393053348,1
1097,South,24,9,2410.7776446147486,0.6268099658009743,57,21696.998801532736,0
1098,South,23,4,2052.4269364450815,0.6994130175008525,164,8209.707745780326,0
1099,South,20,1,1270.9719185325034,0.8269494375339854,153,1270.9719185325034,0
1100,East,30,4,1313.1541341165089,0.35398115986381484,191,5252.6165364660355,0
1101,East,20,6,2318.692076980156,0.784538544914233,242,13912.152461880934,1
1102,South,43,3,2369.9020245089364,0.20695037029810048,64,7109.70607352681,0
1103,West,41,4,1027.4808342532206,0.19425170321719942,218,4109.923337012882,1
1104,North,23,10,2349.893817538702,0.8113387933183616,165,23498.93817538702,0
1105,South,59,9,1718.942387110496,0.5637988489696459,85,15470.481483994463,0
1106,West,29,6,1797.317335085367,0.41389648103177457,152,10783.904010512202,0
1107,North,53,7,2444.451270144121,0.5234516775539485,194,17111.158891008847,0
1108,South,19,0,2366.181704912075,0.9779201112400385,218,0.0,1
1109,South,28,6,1950.6424545715063,0.894172384010704,201,11703.854727429038,1
1110,East,56,2,2344.1074954220812,0.5075765691170016,48,4688.2149908441625,0
1111,North,51,3,1818.2429675544902,0.5471896744465873,245,5454.728902663471,1
1112,North,43,13,1605.0906495840827,0.6142317061554132,295,20866.178444593075,1
1113,West,35,5,2629.973340448963,0.7908257323871773,249,13149.866702244815,1
1114,East,38,2,2662.8849720032763,0.8738036125304829,100,5325.769944006553,0
1115,East,53,6,1678.2200513249916,0.14652898468150632,191,10069.320307949949,0
1116,East,57,6,1733.1160541578654,0.6281884370128764,224,10398.696324947192,1
1117,East,39,4,2445.66135967419,0.22718914563683357,57,9782.64543869676,0
1118,North,47,8,1653.264218056416,0.6217798595681352,328,13226.113744451328,1
1119,North,47,10,2400.4062897871054,0.1713078888542683,3,24004.062897871052,0
1120,South,25,9,1487.7758743677894,0.8079655289990654,132,13389.982869310104,0
1121,South,51,4,1856.6797069303968,0.660933582997513,255,7426.718827721587,1
1122,East,26,3,2489.2932219149384,0.8659958639273703,89,7467.879665744815,0
1123,East,37,6,1515.4687124689242,0.9444378503834723,177,9092.812274813545,0
1124,East,57,7,1706.0374277424137,0.9339272822491798,91,11942.261994196895,0
1125,South,42,5,2188.1257130757517,0.14516344663180625,23,10940.628565378758,0
1126,West,36,4,1100.9054976518623,0.37682025557395615,239,4403.621990607449,1
1127,West,22,6,2036.4290958121526,0.4830952451220867,26,12218.574574872915,0
1128,South,28,5,2580.6189425843654,0.7889485492815931,207,12903.094712921828,1
1129,South,32,5,2432.3997451573778,0.014814573341001225,115,12161.998725786889,0
1130,South,25,1,1975.1852135222248,0.9254455261851698,282,1975.1852135222248,1
1131,South,36,6,2010.313805190265,0.4072307184002809,203,12061.88283114159,1
1132,South,40,4,2745.905216602279,0.6311062346380295,333,10983.620866409115,1
1133,South,44,4,2685.2901064938533,0.9806139261636571,44,10741.160425975413,0
1134,East,57,2,1952.7049653565562,0.8826576204259727,1,3905.4099307131123,0
1135,East,49,5,1685.1829812352398,0.3621806297429151,164,8425.9149061762,0
1136,East,43,4,2428.6469846083965,0.484511717710975,351,9714.587938433586,1
1137,East,44,9,2565.281016309117,0.769944241155596,278,23087.529146782053,1
1138,South,36,4,2689.3669554455005,0.7435557546064623,100,10757.467821782002,0
1139,West,59,0,2291.80331117016,0.7047998404459466,117,0.0,0
1140,North,46,11,1821.9412255372013,0.010692721140208139,223,20041.353480909213,1
1141,South,56,8,1165.0380894519328,0.19901615888746005,317,9320.304715615463,1
1142,North,58,7,2969.134491220251,0.22167795179622019,342,20783.94143854176,1
1143,West,50,6,2801.416643743558,0.2506160764789479,313,16808.499862461347,1
1144,East,36,3,1616.504796905268,0.09618507917000596,351,4849.5143907158035,1
1145,West,54,5,2095.3447375263686,0.8066053862795126,149,10476.723687631842,0
1146,South,36,6,1889.6103450318872,0.34129660010394325,323,11337.662070191323,1
1147,East,50,3,2033.1111234928023,0.7755879514681396,53,6099.333370478407,0
1148,South,33,5,1799.8128704632845,0.9315246094246582,188,8999.064352316422,0
1149,East,40,8,2345.7618789584785,0.3130242230390714,61,18766.095031667828,0
1150,North,24,6,1432.9691558305726,0.45377171714514675,331,8597.814934983435,1
1151,North,43,7,1803.0704908944354,0.08751258616506774,268,12621.493436261047,1
1152,North,49,4,2436.7582651607663,0.2948408265221263,42,9747.033060643065,0
1153,West,29,3,1013.2386793163298,0.5462425976299358,128,3039.7160379489897,0
1154,South,25,8,2154.2657430824415,0.18018807005412663,176,17234.125944659532,0
1155,West,22,1,1726.1057660471852,0.537002571836898,85,1726.1057660471852,0
1156,North,59,5,2807.678199484627,0.31288128195608167,199,14038.390997423136,0
1157,South,45,6,2164.5489495512393,0.990048110515787,223,12987.293697307436,1
1158,North,22,5,1606.481424638614,0.37571212120049347,203,8032.40712319307,1
1159,West,43,5,2726.0177775645457,0.03905622715230295,193,13630.088887822729,0
1160,West,22,5,2010.8888228986555,0.4729543679359004,206,10054.444114493277,1
1161,West,39,5,2065.6286253992002,0.33402205047530564,279,10328.143126996001,1
1162,North,32,6,2443.644287188434,0.3700284757728979,299,14661.865723130606,1
1163,South,30,5,1697.1123100103068,0.3705335758790854,325,8485.561550051534,1
1164,South,45,5,2723.6431974070656,0.8811701480179436,40,13618.215987035328,0
1165,North,50,8,2288.532578712441,0.4982645684030088,312,18308.26062969953,1
1166,South,40,3,1679.3679665191562,0.25284101670294357,69,5038.103899557469,0
1167,North,50,5,1783.7793389902172,0.792503563606753,66,8918.896694951087,0
1168,South,35,3,1371.8066227840595,0.4434464706026874,166,4115.419868352179,0
1169,East,47,3,2153.8621148082016,0.14535555327494898,70,6461.586344424604,0
1170,East,43,7,1911.1114144308974,0.9984983215679962,337,13377.779901016282,1
1171,West,33,4,2156.3519282998573,0.0273577966037426,133,8625.407713199429,0
1172,East,30,4,1149.1470089626432,0.709233888264328,334,4596.588035850573,1
1173,East,56,2,1738.04467012041,0.8475564831590876,228,3476.08934024082,1
1174,East,50,6,1508.9442222434272,0.35381330945315737,316,9053.665333460563,1
1175,North,43,3,2246.4937409146423,0.15734339019348587,303,6739.481222743927,1
1176,East,18,7,1699.095131556533,0.43655798893175213,238,11893.665920895732,1
1177,East,55,7,2235.1691193036413,0.4824771664991002,348,15646.183835125488,1
1178,West,19,8,1733.4632724410326,0.9997035166535992,76,13867.70617952826,0
1179,East,23,6,2813.046779014493,0.019465671963069364,353,16878.280674086956,1
1180,East,55,7,2025.7993583104517,0.6558839438647533,40,14180.595508173163,0
1181,South,59,4,2457.9229333237963,0.8044486773832342,280,9831.691733295185,1
1182,West,41,7,1943.3177457836046,0.617904108697202,18,13603.224220485232,0
1183,West,35,2,2461.4292609716417,0.6299314308089758,122,4922.858521943283,0
1184,West,44,5,1613.5001083570146,0.8753108621147844,75,8067.500541785073,0
1185,West,58,3,1979.0121773370352,0.565170444082953,238,5937.036532011105,1
1186,West,25,7,1767.478916807789,0.8815853513491326,217,12372.352417654522,1
1187,West,45,5,2934.312210118073,0.21018586868177902,243,14671.561050590364,1
1188,North,27,7,1405.6955801681734,0.5161226385700386,253,9839.869061177214,1
1189,East,34,9,3035.126297259515,0.033596038067603806,339,27316.136675335634,1
1190,West,46,6,1312.852940493954,0.8034834900661051,263,7877.117642963724,1
1191,East,23,5,2367.999479887121,0.7772845566999833,271,11839.997399435606,1
1192,East,31,7,1689.077079941694,0.5390399039080626,112,11823.539559591858,0
1193,North,39,1,2127.432417716608,0.39582312477505466,335,2127.432417716608,1
1194,West,23,3,1914.5738352050462,0.37011209670435763,194,5743.721505615138,0
1195,South,43,3,1584.766353071124,0.20110916647713473,361,4754.299059213372,1
1196,North,56,11,2040.528100686673,0.42788929793081076,164,22445.809107553403,0
1197,South,29,4,1791.4473292338232,0.30390926504777616,59,7165.789316935293,0
1198,East,52,2,2285.6893655044805,0.5776716156213341,71,4571.378731008961,0
1199,East,31,5,1497.2583533445404,0.7864833114420771,285,7486.291766722702,1
1200,North,39,7,2236.236799432285,0.6941366635155257,21,15653.657596025994,0
1201,North,40,2,2432.057861258334,0.513955259131165,12,4864.115722516668,0
1202,South,24,5,1945.8785050391127,0.9486036952008446,8,9729.392525195564,0
1203,West,57,2,1338.591798528471,0.19732392389807574,85,2677.183597056942,0
1204,South,42,1,2866.1543275967397,0.6399730731672133,24,2866.1543275967397,0
1205,North,30,6,2233.4943388167785,0.08804212153912605,258,13400.966032900671,1
1206,South,38,4,1639.4644370269252,0.6730131015378614,13,6557.857748107701,0
1207,North,58,7,2246.9274344580544,0.725335829683238,89,15728.49204120638,0
1208,South,27,7,1162.1674161759813,0.7826169493405175,7,8135.171913231869,0
1209,North,26,6,2588.1838001823294,0.6637598381718721,239,15529.102801093977,1
1210,North,32,6,3062.243351258817,0.12262183419707984,296,18373.4601075529,1
1211,North,19,6,2412.044651081424,0.044292481980218956,59,14472.267906488545,0
1212,West,42,7,1498.4684059383408,0.7142616095995432,356,10489.278841568386,1
1213,South,30,4,1005.462510909136,0.7982326255475165,17,4021.850043636544,0
1214,South,51,9,2682.010019647331,0.03264107911057923,141,24138.09017682598,0
1215,South,51,4,1926.2637582678026,0.14993234144603584,9,7705.05503307121,0
1216,North,52,6,1804.285109498145,0.7902865057718016,170,10825.71065698887,0
1217,South,55,7,2582.492054634438,0.9678282250502475,21,18077.444382441066,0
1218,South,20,4,1704.811234645347,0.5205365849360676,334,6819.244938581388,1
1219,North,59,6,2381.1597427006236,0.15331179458294597,155,14286.958456203742,0
1220,East,23,2,2011.8612751563378,0.3212633519209459,55,4023.7225503126756,0
1221,North,36,6,2123.4788982804566,0.7814231703538018,35,12740.87338968274,0
1222,South,20,4,2814.633191583851,0.54322558285521,219,11258.532766335404,1
1223,North,35,3,1755.5413870963123,0.05779518612330092,89,5266.624161288937,0
1224,East,56,3,1709.8446225012037,0.30841928954898445,268,5129.533867503611,1
1225,North,26,5,1898.8821407010344,0.75279108970005,200,9494.410703505171,0
1226,South,29,3,1398.5566397007694,0.325781205895428,133,4195.669919102308,0
1227,East,22,4,2468.212175172983,0.43232780194942444,230,9872.848700691931,1
1228,West,20,3,2401.769711267636,0.9050492733098189,302,7205.309133802908,1
1229,South,28,6,1995.321473452371,0.9846429836791577,174,11971.928840714227,0
1230,East,47,9,1537.9453782751418,0.7572024977302768,173,13841.508404476277,0
1231,East,21,5,627.4064890496352,0.24012578572319832,39,3137.032445248176,0
1232,West,22,6,1583.1597950410712,0.24314611222972882,345,9498.958770246427,1
1233,North,18,4,1884.4376671540438,0.3042659443507745,274,7537.750668616175,1
1234,North,44,3,1050.4298179771959,0.1605552253934437,187,3151.2894539315876,0
1235,South,45,9,3247.2501106130258,0.17883252967819907,87,29225.25099551723,0
1236,West,46,3,2207.7586799837163,0.2559896186058256,158,6623.276039951149,0
1237,North,35,9,2272.2100805499717,0.6598862794171529,253,20449.890724949746,1
1238,West,29,4,1925.0002470519426,0.6124692622870838,321,7700.00098820777,1
1239,North,30,8,2368.7684320230646,0.3409017394244548,361,18950.147456184517,1
1240,East,58,3,1849.560622735627,0.19666752599915072,169,5548.681868206881,0
1241,North,19,3,1919.0148001003713,0.6240219003951009,213,5757.044400301114,1
1242,West,54,5,2702.492746588265,0.13087353226648069,311,13512.463732941325,1
1243,East,33,8,2548.998710994745,0.14624635630421257,45,20391.98968795796,0
1244,East,41,3,1994.5263339909038,0.3833667758804171,340,5983.579001972712,1
1245,East,52,4,3011.23700556212,0.5673701398791208,323,12044.94802224848,1
1246,West,39,8,1958.9878501751423,0.7282887830069981,17,15671.902801401138,0
1247,South,53,3,1747.1068569906058,0.6869802999018129,91,5241.320570971818,0
1248,South,28,3,2063.478704211589,0.37845186129211095,338,6190.436112634767,1
1249,South,46,2,2150.440024912563,0.6546523419474931,202,4300.880049825126,1
1250,West,52,7,1403.7968716837058,0.21134684076092503,276,9826.57810178594,1
1251,East,32,2,2243.741306285666,0.4937449804466386,151,4487.482612571332,0
1252,South,48,6,3057.339306137519,0.6152779482163456,192,18344.035836825115,0
1253,West,59,5,2475.033336397544,0.7444058607448556,103,12375.166681987721,0
1254,South,58,6,2332.034537076993,0.07958916651555825,229,13992.207222461957,1
1255,North,33,2,2240.2012509034557,0.1011412719279372,60,4480.4025018069115,0
1256,South,27,10,1501.0761856983647,0.07385250151790002,7,15010.761856983647,0
1257,South,49,3,1501.770882579536,0.5464690270933759,132,4505.312647738608,0
1258,East,19,6,2081.5563343893214,0.5700546873940087,156,12489.33800633593,0
1259,West,41,5,1785.9010607140026,0.011015388764379686,19,8929.505303570013,0
1260,East,40,7,1276.6739592999138,0.6567008878303491,134,8936.717715099396,0
1261,East,19,6,1824.703223263873,0.7633245123335197,26,10948.219339583238,0
1262,East,55,7,2225.340956897668,0.11660997442955678,296,15577.386698283677,1
1263,East,48,4,2290.1511094765965,0.3373271177543333,93,9160.604437906386,0
1264,East,57,7,1583.619266537095,0.8499721286218692,241,11085.334865759665,1
1265,South,43,2,1977.0421922421237,0.6872000734236614,149,3954.0843844842475,0
1266,East,46,6,2207.3838100583707,0.30464373552895707,5,13244.302860350224,0
1267,East,20,7,1365.8687840075531,0.7422428678324481,318,9561.081488052872,1
1268,West,31,5,1613.7826367184202,0.8872675356710984,116,8068.913183592102,0
1269,North,42,4,1993.4049004307406,0.3093200564294146,168,7973.619601722962,0
